Architecture,Mission,Protection,FineTuningLevel,Epochs,LearningRate,DropoutRate,Accuracy,AccuracyUnderRadiation,AccuracyPreservation,MemoryOverhead,ExecutionTime
Standard (16-8),Lunar,Very High,3,100,0.000646108,0.5,41.0628,41.0628,100,200,5.44773
Standard (16-8),Lunar,Very High,3,500,0.000423912,0.5,41.0628,41.0628,100,200,28.643
Standard (16-8),Lunar,Very High,3,1000,0.000164232,0.5,41.0628,41.0628,100,200,55.3306
Standard (16-8),Lunar,Very High,3,100,0.05,0,41.0628,41.0628,100,200,11.2744
Standard (16-8),Lunar,Very High,3,500,0.032805,0,41.0628,41.0628,100,200,58.2698
Standard (16-8),Lunar,Very High,3,1000,0.0127093,0,41.0628,41.0628,100,200,107.317
Standard (16-8),Lunar,Very High,3,100,0.0127093,0.2,41.0628,41.0628,100,200,8.09854
Standard (16-8),Lunar,Very High,3,500,0.00833859,0.2,41.0628,41.0628,100,200,44.9034
Standard (16-8),Lunar,Very High,3,1000,0.00323054,0.2,41.0628,41.0628,100,200,90.3328
Standard (16-8),Lunar,Very High,3,100,0.00323054,0.5,41.0628,41.0628,100,200,6.21507
Standard (16-8),Lunar,Very High,3,500,0.00211956,0.5,41.0628,41.0628,100,200,29.0166
Standard (16-8),Lunar,Very High,3,1000,0.00082116,0.5,41.0628,41.0628,100,200,55.7774
Standard (16-8),Lunar,Adaptive,3,100,0.001,0,41.0628,41.0628,100,75,10.5423
Standard (16-8),Lunar,Adaptive,3,500,0.0006561,0,41.0628,41.0628,100,75,55.2206
Standard (16-8),Lunar,Adaptive,3,1000,0.000254187,0,41.0628,41.0628,100,75,111.544
Standard (16-8),Lunar,Adaptive,3,100,0.000254187,0.2,41.0628,41.0628,100,75,11.6232
Standard (16-8),Lunar,Adaptive,3,500,0.000166772,0.2,41.0628,41.0628,100,75,47.9727
Standard (16-8),Lunar,Adaptive,3,1000,6.46108e-05,0.2,41.0628,41.0628,100,75,95.2417
Standard (16-8),Lunar,Adaptive,3,100,6.46108e-05,0.5,41.0628,41.0628,100,75,5.73144
Standard (16-8),Lunar,Adaptive,3,500,4.23912e-05,0.5,41.0628,41.0628,100,75,34.4743
Standard (16-8),Lunar,Adaptive,3,1000,1.64232e-05,0.5,41.0628,41.0628,100,75,58.6487
Standard (16-8),Lunar,Adaptive,3,100,0.01,0,41.0628,41.0628,100,75,10.7794
Standard (16-8),Lunar,Adaptive,3,500,0.006561,0,41.0628,41.0628,100,75,62.3798
Standard (16-8),Lunar,Adaptive,3,1000,0.00254187,0,41.0628,41.0628,100,75,113.95
Standard (16-8),Lunar,Adaptive,3,100,0.00254187,0.2,41.0628,41.0628,100,75,10.1996
Standard (16-8),Lunar,Adaptive,3,500,0.00166772,0.2,41.0628,41.0628,100,75,47.1398
Standard (16-8),Lunar,Adaptive,3,1000,0.000646108,0.2,41.0628,41.0628,100,75,91.9299
Standard (16-8),Lunar,Adaptive,3,100,0.000646108,0.5,41.0628,41.0628,100,75,5.87789
Standard (16-8),Lunar,Adaptive,3,500,0.000423912,0.5,41.0628,41.0628,100,75,29.7478
Standard (16-8),Lunar,Adaptive,3,1000,0.000164232,0.5,41.0628,41.0628,100,75,59.3653
Standard (16-8),Lunar,Adaptive,3,100,0.05,0,41.0628,41.0628,100,75,11.713
Standard (16-8),Lunar,Adaptive,3,500,0.032805,0,41.0628,41.0628,100,75,62.0076
Standard (16-8),Lunar,Adaptive,3,1000,0.0127093,0,41.0628,41.0628,100,75,112.838
Standard (16-8),Lunar,Adaptive,3,100,0.0127093,0.2,41.0628,41.0628,100,75,10.4159
Standard (16-8),Lunar,Adaptive,3,500,0.00833859,0.2,41.0628,41.0628,100,75,78.6194
Standard (16-8),Lunar,Adaptive,3,1000,0.00323054,0.2,41.0628,41.0628,100,75,127.74
Standard (16-8),Lunar,Adaptive,3,100,0.00323054,0.5,41.0628,41.0628,100,75,5.54166
Standard (16-8),Lunar,Adaptive,3,500,0.00211956,0.5,41.0628,41.0628,100,75,29.1918
Standard (16-8),Lunar,Adaptive,3,1000,0.00082116,0.5,41.0628,41.0628,100,75,59.1432
Standard (16-8),Mars,None,3,100,0.001,0,41.0628,41.0628,100,0,10.6523
Standard (16-8),Mars,None,3,500,0.0006561,0,41.0628,41.0628,100,0,55.5508
Standard (16-8),Mars,None,3,1000,0.000254187,0,41.0628,41.0628,100,0,109.428
Standard (16-8),Mars,None,3,100,0.000254187,0.2,41.0628,41.0628,100,0,9.7531
Standard (16-8),GEO,None,3,1000,0.000254187,0,41.0628,41.0628,100,0,116.425
Standard (16-8),Mars,None,3,1000,6.46108e-05,0.2,41.0628,41.0628,100,0,92.8502
Standard (16-8),GEO,None,3,500,0.000166772,0.2,41.0628,41.0628,100,0,48.8122
Standard (16-8),Mars,None,3,500,4.23912e-05,0.5,41.0628,41.0628,100,0,46.8358
Standard (16-8),Mars,None,3,1000,1.64232e-05,0.5,41.0628,41.0628,100,0,60.5799
Standard (16-8),Mars,None,3,100,0.01,0,41.0628,41.0628,100,0,12.9235
Standard (16-8),Mars,None,3,500,0.006561,0,41.0628,41.0628,100,0,60.1393
Standard (16-8),Mars,None,3,1000,0.00254187,0,41.0628,41.0628,100,0,142.694
Standard (16-8),Mars,None,3,100,0.00254187,0.2,41.0628,41.0628,100,0,9.79461
Standard (16-8),Mars,None,3,500,0.00166772,0.2,41.0628,41.0628,100,0,47.9048
Standard (16-8),Mars,None,3,1000,0.000646108,0.2,41.0628,41.0628,100,0,109.466
Standard (16-8),Mars,None,3,100,0.000646108,0.5,41.0628,41.0628,100,0,5.6154
Standard (16-8),Mars,None,3,500,0.000423912,0.5,41.0628,41.0628,100,0,28.7858
Standard (16-8),Mars,None,3,1000,0.000164232,0.5,41.0628,41.0628,100,0,62.073
Standard (16-8),Mars,None,3,100,0.05,0,41.0628,41.0628,100,0,18.1284
Standard (16-8),Mars,None,3,500,0.032805,0,41.0628,41.0628,100,0,209.622
Standard (16-8),Mars,None,3,1000,0.0127093,0,41.0628,41.0628,100,0,149.847
Standard (16-8),Mars,None,3,100,0.0127093,0.2,41.0628,41.0628,100,0,10.3215
Standard (16-8),Mars,None,3,500,0.00833859,0.2,41.0628,41.0628,100,0,55.6753
Standard (16-8),Mars,None,3,1000,0.00323054,0.2,41.0628,41.0628,100,0,135.783
Standard (16-8),Mars,None,3,100,0.00323054,0.5,41.0628,41.0628,100,0,15.4994
Standard (16-8),Mars,None,3,500,0.00211956,0.5,41.0628,41.0628,100,0,35.6368
Standard (16-8),Mars,None,3,1000,0.00082116,0.5,41.0628,41.0628,100,0,66.9718
Standard (16-8),Mars,Minimal,3,100,0.001,0,41.0628,41.0628,100,10,12.6982
Standard (16-8),Mars,Minimal,3,500,0.0006561,0,41.0628,41.0628,100,10,70.738
Standard (16-8),Mars,Minimal,3,1000,0.000254187,0,41.0628,41.0628,100,10,119.546
Standard (16-8),Mars,Minimal,3,100,0.000254187,0.2,41.0628,41.0628,100,10,9.33029
Standard (16-8),Mars,Minimal,3,500,0.000166772,0.2,41.0628,41.0628,100,10,49.8796
Standard (16-8),Mars,Minimal,3,1000,6.46108e-05,0.2,41.0628,41.0628,100,10,95.8883
Standard (16-8),Mars,Minimal,3,100,6.46108e-05,0.5,41.0628,41.0628,100,10,8.52985
Standard (16-8),Mars,Minimal,3,500,4.23912e-05,0.5,41.0628,41.0628,100,10,37.6718
Standard (16-8),Mars,Minimal,3,1000,1.64232e-05,0.5,41.0628,41.0628,100,10,59.4247
Standard (16-8),Mars,Minimal,3,100,0.01,0,41.0628,41.0628,100,10,11.1151
Standard (16-8),Mars,Minimal,3,500,0.006561,0,41.0628,41.0628,100,10,57.133
Standard (16-8),Mars,Minimal,3,1000,0.00254187,0,41.0628,41.0628,100,10,122.045
Standard (16-8),Mars,Minimal,3,100,0.00254187,0.2,41.0628,41.0628,100,10,9.10713
Standard (16-8),Mars,Minimal,3,500,0.00166772,0.2,41.0628,41.0628,100,10,45.0503
Standard (16-8),Mars,Minimal,3,1000,0.000646108,0.2,41.0628,41.0628,100,10,104.232
Standard (16-8),Mars,Minimal,3,100,0.000646108,0.5,41.0628,41.0628,100,10,6.44909
Standard (16-8),Mars,Minimal,3,500,0.000423912,0.5,41.0628,41.0628,100,10,33.8212
Standard (16-8),Mars,Minimal,3,1000,0.000164232,0.5,41.0628,41.0628,100,10,58.0168
Standard (16-8),Mars,Minimal,3,100,0.05,0,41.0628,41.0628,100,10,11.7309
Standard (16-8),Mars,Minimal,3,500,0.032805,0,41.0628,41.0628,100,10,56.3831
Standard (16-8),Mars,Minimal,3,1000,0.0127093,0,41.0628,41.0628,100,10,132.989
Standard (16-8),Mars,Minimal,3,100,0.0127093,0.2,41.0628,41.0628,100,10,18.367
Standard (16-8),Mars,Minimal,3,500,0.00833859,0.2,41.0628,41.0628,100,10,46.7275
Standard (16-8),Mars,Minimal,3,1000,0.00323054,0.2,41.0628,41.0628,100,10,150.145
Standard (16-8),Mars,Minimal,3,100,0.00323054,0.5,41.0628,41.0628,100,10,7.52413
Standard (16-8),Mars,Minimal,3,500,0.00211956,0.5,41.0628,41.0628,100,10,29.7641
Standard (16-8),Mars,Minimal,3,1000,0.00082116,0.5,41.0628,41.0628,100,10,60.8004
Standard (16-8),Mars,Moderate,3,100,0.001,0,41.0628,41.0628,100,50,12.7339
Standard (16-8),Mars,Moderate,3,500,0.0006561,0,41.0628,41.0628,100,50,58.7745
Standard (16-8),Mars,Moderate,3,1000,0.000254187,0,41.0628,41.0628,100,50,114.184
Standard (16-8),Mars,Moderate,3,100,0.000254187,0.2,41.0628,41.0628,100,50,9.62209
Standard (16-8),Mars,Moderate,3,500,0.000166772,0.2,41.0628,41.0628,100,50,46.3533
Standard (16-8),Mars,Moderate,3,1000,6.46108e-05,0.2,41.0628,41.0628,100,50,92.2883
Standard (16-8),Mars,Moderate,3,100,6.46108e-05,0.5,41.0628,41.0628,100,50,6.6247
Standard (16-8),Mars,Moderate,3,500,4.23912e-05,0.5,41.0628,41.0628,100,50,30.084
Standard (16-8),Mars,Moderate,3,1000,1.64232e-05,0.5,41.0628,41.0628,100,50,60.8688
Standard (16-8),Mars,Moderate,3,100,0.01,0,41.0628,41.0628,100,50,12.394
Standard (16-8),Mars,Moderate,3,500,0.006561,0,41.0628,41.0628,100,50,57.1539
Standard (16-8),Mars,Moderate,3,1000,0.00254187,0,41.0628,41.0628,100,50,113.942
Standard (16-8),Mars,Moderate,3,100,0.00254187,0.2,41.0628,41.0628,100,50,8.90779
Standard (16-8),Mars,Moderate,3,500,0.00166772,0.2,41.0628,41.0628,100,50,71.304
Standard (16-8),Mars,Moderate,3,1000,0.000646108,0.2,41.0628,41.0628,100,50,144.525
Standard (16-8),Mars,Moderate,3,100,0.000646108,0.5,41.0628,41.0628,100,50,8.29977
Standard (16-8),Mars,Moderate,3,500,0.000423912,0.5,41.0628,41.0628,100,50,35.4782
Standard (16-8),Mars,Moderate,3,1000,0.000164232,0.5,41.0628,41.0628,100,50,71.5481
Standard (16-8),Mars,Moderate,3,100,0.05,0,41.0628,41.0628,100,50,17.1646
Standard (16-8),Mars,Moderate,3,500,0.032805,0,41.0628,41.0628,100,50,65.8669
Standard (16-8),Mars,Moderate,3,1000,0.0127093,0,41.0628,41.0628,100,50,116.109
Standard (16-8),Mars,Moderate,3,100,0.0127093,0.2,41.0628,41.0628,100,50,8.64779
Standard (16-8),Mars,Moderate,3,500,0.00833859,0.2,41.0628,41.0628,100,50,44.6116
Standard (16-8),Mars,Moderate,3,1000,0.00323054,0.2,41.0628,41.0628,100,50,87.8105
Standard (16-8),Mars,Moderate,3,100,0.00323054,0.5,41.0628,41.0628,100,50,5.41833
Standard (16-8),Mars,Moderate,3,500,0.00211956,0.5,41.0628,41.0628,100,50,28.096
Standard (16-8),Mars,Moderate,3,1000,0.00082116,0.5,41.0628,41.0628,100,50,56.1824
Standard (16-8),Mars,High,3,100,0.001,0,41.0628,41.0628,100,100,10.858
Standard (16-8),Mars,High,3,500,0.0006561,0,41.0628,41.0628,100,100,56.5853
Standard (16-8),Mars,High,3,1000,0.000254187,0,41.0628,41.0628,100,100,109.079
Standard (16-8),Mars,High,3,100,0.000254187,0.2,41.0628,41.0628,100,100,8.34257
Standard (16-8),Mars,High,3,500,0.000166772,0.2,41.0628,41.0628,100,100,44.477
Standard (16-8),Mars,High,3,1000,6.46108e-05,0.2,41.0628,41.0628,100,100,86.8559
Standard (16-8),Mars,High,3,100,6.46108e-05,0.5,41.0628,41.0628,100,100,6.12877
Standard (16-8),Mars,High,3,500,4.23912e-05,0.5,41.0628,41.0628,100,100,27.8497
Standard (16-8),Mars,High,3,1000,1.64232e-05,0.5,41.0628,41.0628,100,100,56.4158
Standard (16-8),Mars,High,3,100,0.01,0,41.0628,41.0628,100,100,10.8302
Standard (16-8),Mars,High,3,500,0.006561,0,41.0628,41.0628,100,100,54.0693
Standard (16-8),Mars,High,3,1000,0.00254187,0,41.0628,41.0628,100,100,108.592
Standard (16-8),Mars,High,3,100,0.00254187,0.2,41.0628,41.0628,100,100,8.54017
Standard (16-8),Mars,High,3,500,0.00166772,0.2,41.0628,41.0628,100,100,46.304
Standard (16-8),Mars,High,3,1000,0.000646108,0.2,41.0628,41.0628,100,100,90.5445
Standard (16-8),Mars,High,3,100,0.000646108,0.5,41.0628,41.0628,100,100,5.36728
Standard (16-8),Mars,High,3,500,0.000423912,0.5,41.0628,41.0628,100,100,27.8332
Standard (16-8),Mars,High,3,1000,0.000164232,0.5,41.0628,41.0628,100,100,56.0845
Standard (16-8),Mars,High,3,100,0.05,0,41.0628,41.0628,100,100,11.1613
Standard (16-8),Mars,High,3,500,0.032805,0,41.0628,41.0628,100,100,56.7896
Standard (16-8),Mars,High,3,1000,0.0127093,0,41.0628,41.0628,100,100,107.103
Standard (16-8),Mars,High,3,100,0.0127093,0.2,41.0628,41.0628,100,100,8.24803
Standard (16-8),Mars,High,3,500,0.00833859,0.2,41.0628,41.0628,100,100,44.6646
Standard (16-8),Mars,High,3,1000,0.00323054,0.2,41.0628,41.0628,100,100,87.7847
Standard (16-8),Mars,High,3,100,0.00323054,0.5,41.0628,41.0628,100,100,5.41133
Standard (16-8),Mars,High,3,500,0.00211956,0.5,41.0628,41.0628,100,100,28.2715
Standard (16-8),Mars,High,3,1000,0.00082116,0.5,41.0628,41.0628,100,100,56.6489
Standard (16-8),Mars,Very High,3,100,0.001,0,41.0628,41.0628,100,200,10.4822
Standard (16-8),Mars,Very High,3,500,0.0006561,0,41.0628,41.0628,100,200,79.3273
Standard (16-8),Mars,Very High,3,1000,0.000254187,0,41.0628,41.0628,100,200,108.287
Standard (16-8),Mars,Very High,3,100,0.000254187,0.2,41.0628,41.0628,100,200,8.26943
Standard (16-8),Mars,Very High,3,500,0.000166772,0.2,41.0628,41.0628,100,200,46.2465
Standard (16-8),Mars,Very High,3,1000,6.46108e-05,0.2,41.0628,41.0628,100,200,88.253
Standard (16-8),Mars,Very High,3,100,6.46108e-05,0.5,41.0628,41.0628,100,200,5.94531
Standard (16-8),Mars,Very High,3,500,4.23912e-05,0.5,41.0628,41.0628,100,200,29.0137
Standard (16-8),Mars,Very High,3,1000,1.64232e-05,0.5,41.0628,41.0628,100,200,91.1991
Standard (16-8),Mars,Very High,3,100,0.01,0,41.0628,41.0628,100,200,11.7842
Standard (16-8),Mars,Very High,3,500,0.006561,0,41.0628,41.0628,100,200,54.1707
Standard (16-8),Mars,Very High,3,1000,0.00254187,0,41.0628,41.0628,100,200,107.377
Standard (16-8),Mars,Very High,3,100,0.00254187,0.2,41.0628,41.0628,100,200,8.6274
Standard (16-8),Mars,Very High,3,500,0.00166772,0.2,41.0628,41.0628,100,200,44.5979
Standard (16-8),Mars,Very High,3,1000,0.000646108,0.2,41.0628,41.0628,100,200,87.9259
Standard (16-8),Mars,Very High,3,100,0.000646108,0.5,41.0628,41.0628,100,200,5.4921
Standard (16-8),Mars,Very High,3,500,0.000423912,0.5,41.0628,41.0628,100,200,28.163
Standard (16-8),Mars,Very High,3,1000,0.000164232,0.5,41.0628,41.0628,100,200,56.5383
Standard (16-8),Mars,Very High,3,100,0.05,0,41.0628,41.0628,100,200,11.5432
Standard (16-8),Mars,Very High,3,500,0.032805,0,41.0628,41.0628,100,200,55.1202
Standard (16-8),Mars,Very High,3,1000,0.0127093,0,41.0628,41.0628,100,200,107.472
Standard (16-8),Mars,Very High,3,100,0.0127093,0.2,41.0628,41.0628,100,200,8.058
Standard (16-8),Mars,Very High,3,500,0.00833859,0.2,41.0628,41.0628,100,200,43.1963
Standard (16-8),Mars,Very High,3,1000,0.00323054,0.2,41.0628,41.0628,100,200,89.3276
Standard (16-8),Mars,Very High,3,100,0.00323054,0.5,41.0628,41.0628,100,200,7.77937
Standard (16-8),Mars,Very High,3,500,0.00211956,0.5,41.0628,41.0628,100,200,32.214
Standard (16-8),Mars,Very High,3,1000,0.00082116,0.5,41.0628,41.0628,100,200,64.0473
Standard (16-8),Mars,Adaptive,3,100,0.001,0,41.0628,41.0628,100,75,11.0532
Standard (16-8),Mars,Adaptive,3,500,0.0006561,0,41.0628,41.0628,100,75,57.0741
Standard (16-8),Mars,Adaptive,3,1000,0.000254187,0,41.0628,41.0628,100,75,113.799
Standard (16-8),Mars,Adaptive,3,100,0.000254187,0.2,41.0628,41.0628,100,75,8.95507
Standard (16-8),Mars,Adaptive,3,500,0.000166772,0.2,41.0628,41.0628,100,75,46.2367
Standard (16-8),Mars,Adaptive,3,1000,6.46108e-05,0.2,41.0628,41.0628,100,75,93.9781
Standard (16-8),Mars,Adaptive,3,100,6.46108e-05,0.5,41.0628,41.0628,100,75,5.61768
Standard (16-8),Mars,Adaptive,3,500,4.23912e-05,0.5,41.0628,41.0628,100,75,31.8461
Standard (16-8),Mars,Adaptive,3,1000,1.64232e-05,0.5,41.0628,41.0628,100,75,58.3989
Standard (16-8),Mars,Adaptive,3,100,0.01,0,41.0628,41.0628,100,75,10.6899
Standard (16-8),Mars,Adaptive,3,500,0.006561,0,41.0628,41.0628,100,75,56.1722
Standard (16-8),Mars,Adaptive,3,1000,0.00254187,0,41.0628,41.0628,100,75,113.63
Standard (16-8),Mars,Adaptive,3,100,0.00254187,0.2,41.0628,41.0628,100,75,8.37466
Standard (16-8),Mars,Adaptive,3,500,0.00166772,0.2,41.0628,41.0628,100,75,45.5237
Standard (16-8),Mars,Adaptive,3,1000,0.000646108,0.2,41.0628,41.0628,100,75,90.4159
Standard (16-8),Mars,Adaptive,3,100,0.000646108,0.5,41.0628,41.0628,100,75,6.49293
Standard (16-8),Mars,Adaptive,3,500,0.000423912,0.5,41.0628,41.0628,100,75,28.9698
Standard (16-8),Mars,Adaptive,3,1000,0.000164232,0.5,41.0628,41.0628,100,75,59.4218
Standard (16-8),Mars,Adaptive,3,100,0.05,0,41.0628,41.0628,100,75,11.9663
Standard (16-8),Mars,Adaptive,3,500,0.032805,0,41.0628,41.0628,100,75,55.001
Standard (16-8),Mars,Adaptive,3,1000,0.0127093,0,41.0628,41.0628,100,75,111.269
Standard (16-8),Mars,Adaptive,3,100,0.0127093,0.2,41.0628,41.0628,100,75,8.27975
Standard (16-8),Mars,Adaptive,3,500,0.00833859,0.2,41.0628,41.0628,100,75,47.7519
Standard (16-8),Mars,Adaptive,3,1000,0.00323054,0.2,41.0628,41.0628,100,75,103.746
Standard (16-8),Mars,Adaptive,3,100,0.00323054,0.5,41.0628,41.0628,100,75,86.5646
Standard (16-8),Mars,Adaptive,3,500,0.00211956,0.5,41.0628,41.0628,100,75,39.1377
Standard (16-8),Mars,Adaptive,3,1000,0.00082116,0.5,41.0628,41.0628,100,75,88.184
Standard (16-8),Solar Probe,None,3,100,0.001,0,41.0628,41.0628,100,0,14.5851
Standard (16-8),Solar Probe,None,3,500,0.0006561,0,41.0628,41.0628,100,0,55.3723
Standard (16-8),Solar Probe,None,3,1000,0.000254187,0,41.0628,41.0628,100,0,109.209
Standard (16-8),Solar Probe,None,3,100,0.000254187,0.2,41.0628,41.0628,100,0,8.5007
Standard (16-8),Solar Probe,None,3,500,0.000166772,0.2,41.0628,41.0628,100,0,44.7277
Standard (16-8),Solar Probe,None,3,1000,6.46108e-05,0.2,41.0628,41.0628,100,0,88.995
Standard (16-8),Solar Probe,None,3,100,6.46108e-05,0.5,41.0628,41.0628,100,0,5.42436
Standard (16-8),Solar Probe,None,3,500,4.23912e-05,0.5,41.0628,41.0628,100,0,28.1312
Standard (16-8),Solar Probe,None,3,1000,1.64232e-05,0.5,41.0628,41.0628,100,0,56.0788
Standard (16-8),Solar Probe,None,3,100,0.01,0,41.0628,41.0628,100,0,10.9915
Standard (16-8),Solar Probe,None,3,500,0.006561,0,41.0628,41.0628,100,0,54.9918
Standard (16-8),Solar Probe,None,3,1000,0.00254187,0,41.0628,41.0628,100,0,107.913
Standard (16-8),Solar Probe,Adaptive,3,1000,0.00082116,0.5,41.0628,41.0628,100,75,89.2668
Standard (16-8),Solar Probe,None,3,500,0.00166772,0.2,41.0628,41.0628,100,0,443.298
Standard (16-8),Solar Probe,None,3,1000,0.000646108,0.2,41.0628,41.0628,100,0,199.933
Standard (16-8),Solar Probe,None,3,100,0.000646108,0.5,41.0628,41.0628,100,0,6.68876
Standard (16-8),Solar Probe,None,3,500,0.000423912,0.5,41.0628,41.0628,100,0,33.9305
Standard (16-8),Solar Probe,None,3,1000,0.000164232,0.5,41.0628,41.0628,100,0,68.5986
Standard (16-8),GEO,None,3,500,0.0006561,0,41.0628,41.0628,100,0,57.3597
Standard (16-8),Solar Probe,None,3,500,0.032805,0,41.0628,41.0628,100,0,55.3841
Standard (16-8),Solar Probe,None,3,1000,0.0127093,0,41.0628,41.0628,100,0,111.151
Standard (16-8),Solar Probe,None,3,100,0.0127093,0.2,41.0628,41.0628,100,0,8.97924
Standard (16-8),Solar Probe,None,3,500,0.00833859,0.2,41.0628,41.0628,100,0,45.3221
Standard (16-8),Solar Probe,None,3,1000,0.00323054,0.2,41.0628,41.0628,100,0,89.034
Standard (16-8),Solar Probe,None,3,100,0.00323054,0.5,41.0628,41.0628,100,0,5.55468
Standard (16-8),Solar Probe,None,3,500,0.00211956,0.5,41.0628,41.0628,100,0,28.8253
Standard (16-8),Solar Probe,None,3,1000,0.00082116,0.5,41.0628,41.0628,100,0,60.4035
Standard (16-8),Solar Probe,Minimal,3,100,0.001,0,41.0628,41.0628,100,10,10.8826
Standard (16-8),Solar Probe,Minimal,3,500,0.0006561,0,41.0628,41.0628,100,10,65.3884
Standard (16-8),Solar Probe,Minimal,3,1000,0.000254187,0,41.0628,41.0628,100,10,111.827
Standard (16-8),Solar Probe,Minimal,3,100,0.000254187,0.2,41.0628,41.0628,100,10,8.79197
Standard (16-8),Solar Probe,Minimal,3,500,0.000166772,0.2,41.0628,41.0628,100,10,44.3686
Standard (16-8),Solar Probe,Minimal,3,1000,6.46108e-05,0.2,41.0628,41.0628,100,10,87.1676
Standard (16-8),Solar Probe,Minimal,3,100,6.46108e-05,0.5,41.0628,41.0628,100,10,5.75481
Standard (16-8),Solar Probe,Minimal,3,500,4.23912e-05,0.5,41.0628,41.0628,100,10,27.8066
Standard (16-8),Solar Probe,Minimal,3,1000,1.64232e-05,0.5,41.0628,41.0628,100,10,56.116
Standard (16-8),Solar Probe,Minimal,3,100,0.01,0,41.0628,41.0628,100,10,10.4796
Standard (16-8),Solar Probe,Minimal,3,500,0.006561,0,41.0628,41.0628,100,10,54.4416
Standard (16-8),Solar Probe,Minimal,3,1000,0.00254187,0,41.0628,41.0628,100,10,114.865
Standard (16-8),Solar Probe,Minimal,3,100,0.00254187,0.2,41.0628,41.0628,100,10,8.36475
Standard (16-8),Solar Probe,Minimal,3,500,0.00166772,0.2,41.0628,41.0628,100,10,45.3316
Standard (16-8),Solar Probe,Minimal,3,1000,0.000646108,0.2,41.0628,41.0628,100,10,88.0848
Standard (16-8),Solar Probe,Minimal,3,100,0.000646108,0.5,41.0628,41.0628,100,10,5.75481
Standard (16-8),Solar Probe,Minimal,3,500,0.000423912,0.5,41.0628,41.0628,100,10,28.8711
Standard (16-8),Solar Probe,Minimal,3,1000,0.000164232,0.5,41.0628,41.0628,100,10,55.7652
Standard (16-8),Solar Probe,Minimal,3,100,0.05,0,41.0628,41.0628,100,10,10.7481
Standard (16-8),Solar Probe,Minimal,3,500,0.032805,0,41.0628,41.0628,100,10,55.7758
Standard (16-8),Solar Probe,Minimal,3,1000,0.0127093,0,41.0628,41.0628,100,10,109.327
Standard (16-8),Solar Probe,Minimal,3,100,0.0127093,0.2,41.0628,41.0628,100,10,8.92985
Standard (16-8),Solar Probe,Minimal,3,500,0.00833859,0.2,41.0628,41.0628,100,10,45.0258
Standard (16-8),Solar Probe,Minimal,3,1000,0.00323054,0.2,41.0628,41.0628,100,10,87.8806
Standard (16-8),Solar Probe,Minimal,3,100,0.00323054,0.5,41.0628,41.0628,100,10,5.71652
Standard (16-8),Solar Probe,Minimal,3,500,0.00211956,0.5,41.0628,41.0628,100,10,29.3879
Standard (16-8),Solar Probe,Minimal,3,1000,0.00082116,0.5,41.0628,41.0628,100,10,58.2463
Standard (16-8),Solar Probe,Moderate,3,100,0.001,0,41.0628,41.0628,100,50,11.1827
Standard (16-8),Solar Probe,Moderate,3,500,0.0006561,0,41.0628,41.0628,100,50,55.1336
Standard (16-8),Solar Probe,Moderate,3,1000,0.000254187,0,41.0628,41.0628,100,50,108.119
Standard (16-8),Solar Probe,Moderate,3,100,0.000254187,0.2,41.0628,41.0628,100,50,8.10712
Standard (16-8),Solar Probe,Moderate,3,500,0.000166772,0.2,41.0628,41.0628,100,50,43.8546
Standard (16-8),Solar Probe,Moderate,3,1000,6.46108e-05,0.2,41.0628,41.0628,100,50,87.1137
Standard (16-8),Solar Probe,Moderate,3,100,6.46108e-05,0.5,41.0628,41.0628,100,50,5.70483
Standard (16-8),Solar Probe,Moderate,3,500,4.23912e-05,0.5,41.0628,41.0628,100,50,28.2885
Standard (16-8),Solar Probe,Moderate,3,1000,1.64232e-05,0.5,41.0628,41.0628,100,50,55.7703
Standard (16-8),Solar Probe,Moderate,3,100,0.01,0,41.0628,41.0628,100,50,10.8474
Standard (16-8),Solar Probe,Moderate,3,500,0.006561,0,41.0628,41.0628,100,50,55.7543
Standard (16-8),Solar Probe,Moderate,3,1000,0.00254187,0,41.0628,41.0628,100,50,108.226
Standard (16-8),Solar Probe,Moderate,3,100,0.00254187,0.2,41.0628,41.0628,100,50,8.34905
Standard (16-8),Solar Probe,Moderate,3,500,0.00166772,0.2,41.0628,41.0628,100,50,44.727
Standard (16-8),Solar Probe,Moderate,3,1000,0.000646108,0.2,41.0628,41.0628,100,50,88.0244
Standard (16-8),Solar Probe,Moderate,3,100,0.000646108,0.5,41.0628,41.0628,100,50,6.03266
